Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority
3837,3545.0_0_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,0.1383333333,6d 06:00:00,6d 14:45:00,1,neighbourhood,3545.0_0,6.0,A2,1
3838,3560_0_0_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,0.0590740741,1d 06:00:00,1d 14:45:00,1,neighbourhood,3560_0,,A2,1
3839,3560_1_0_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,0.0590740741,1d 06:00:00,1d 14:45:00,1,neighbourhood,3560_0,,A2,1
3840,3560_2_0_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,0.0590740741,1d 06:00:00,1d 14:45:00,1,neighbourhood,3560_0,,A2,1
3841,3568_0_0_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.0787037037,1d 06:00:00,1d 14:45:00,1,neighbourhood,3568_0,,A2,1
3842,3568_1_0_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.0787037037,1d 06:00:00,1d 14:45:00,1,neighbourhood,3568_0,,A2,1
3843,3568_2_0_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.0787037037,1d 06:00:00,1d 14:45:00,1,neighbourhood,3568_0,,A2,1
3844,3725_0_0_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,0.0726851852,4d 06:00:00,4d 14:45:00,1,neighbourhood,3725_0,,A2,1
3845,3725_1_0_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,0.0726851852,4d 06:00:00,4d 14:45:00,1,neighbourhood,3725_0,,A2,1
3846,3725_2_0_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,0.0726851852,4d 06:00:00,4d 14:45:00,1,neighbourhood,3725_0,,A2,1
3847,4148.0_0_A2,,D,Bearspaw,16 AVE - 105 ST,53.44387551,-113.4998194,0.015,6d 06:00:00,6d 14:45:00,1,neighbourhood,4148.0_0,6.0,A2,1
3848,4596_0_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4596_0,4.0,A2,1
3851,4596_1_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4596_0,4.0,A2,1
3854,4596_2_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4596_0,4.0,A2,1
3857,4630_0_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4630_0,4.0,A2,1
3860,4630_1_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4630_0,4.0,A2,1
3863,4630_2_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.0813888889,4d 06:00:00,4d 14:45:00,1,neighbourhood,4630_0,4.0,A2,1
3866,991890_0_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3869,991890_1_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3872,991890_2_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3875,991890_3_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3878,991890_4_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3881,991890_5_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.1469212963,4d 06:00:00,4d 14:45:00,1,neighbourhood,991890_0,4.0,A1,1
3884,1991.0_1_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.0676388889,12d 06:00:00,12d 14:45:00,1,neighbourhood,1991.0_1,12.0,A2,1
3885,2390.0_1_A1,,D,CLOVERDALE,9626 9sA Street NW,53.53603562,-113.4780428,0.1666666667,12d 06:00:00,12d 14:45:00,1,neighbourhood,2390.0_1,12.0,A1,1
3886,2412.0_1_A2,,D,STRATHCONA,86 AVE-101 ST,53.52130133,-113.4934018,0.0120833333,13d 06:00:00,13d 14:45:00,1,neighbourhood,2412.0_1,13.0,A2,1
3887,2459.0_1_A2,,D,MILL CREEK RAVINE SOUTH,66 AVE-88 ST,53.50201544,-113.4658548,0.0333333333,13d 06:00:00,13d 14:45:00,1,neighbourhood,2459.0_1,13.0,A2,1
3888,2477_0_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,10d 06:00:00,10d 14:45:00,1,neighbourhood,2477_1,10.0,A1,1
3891,2477_1_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,10d 06:00:00,10d 14:45:00,1,neighbourhood,2477_1,10.0,A1,1
3894,2477_2_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,10d 06:00:00,10d 14:45:00,1,neighbourhood,2477_1,10.0,A1,1
3897,2477_3_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,10d 06:00:00,10d 14:45:00,1,neighbourhood,2477_1,10.0,A1,1
3900,2970_0_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,11d 06:00:00,11d 14:45:00,1,neighbourhood,2970_1,11.0,A1,1
3904,2970_1_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,11d 06:00:00,11d 14:45:00,1,neighbourhood,2970_1,11.0,A1,1
3908,2970_2_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,11d 06:00:00,11d 14:45:00,1,neighbourhood,2970_1,11.0,A1,1
3912,3121.0_1_A1,,D,RIVER VALLEY GOLD BAR,106 AVE & 43 ST,53.55432133,-113.4081388,0.0097222222,12d 06:00:00,12d 14:45:00,1,neighbourhood,3121.0_1,12.0,A1,1
3913,3402.0_1_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,0.1250810185,12d 06:00:00,12d 14:45:00,1,neighbourhood,3402.0_1,12.0,A2,1
3914,4282.0_1_A1,,D,MILL CREEK RAVINE SOUTH,93 ST & 82 AVE,53.51772153,-113.4709546,0.0076388889,13d 06:00:00,13d 14:45:00,1,neighbourhood,4282.0_1,13.0,A1,1
3915,4394_0_1_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,10d 06:00:00,10d 14:45:00,1,neighbourhood,4394_1,,A2,1
3916,4394_1_1_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,10d 06:00:00,10d 14:45:00,1,neighbourhood,4394_1,,A2,1
3917,4394_2_1_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,10d 06:00:00,10d 14:45:00,1,neighbourhood,4394_1,,A2,1
3918,4521.0_1_A1,,D,MILL CREEK RAVINE SOUTH,80 AVE & 91 ST,53.51548244,-113.4701389,0.0569444444,13d 06:00:00,13d 14:45:00,1,neighbourhood,4521.0_1,13.0,A1,1
3919,4179.0_1_A2,,D,OTTEWELL,95 AVE-AUSTIN OBRIEN ROAD,53.53580303,-113.4249695,0.0253587963,12d 06:00:00,12d 14:45:00,1,neighbourhood,4179.0_1,12.0,A2,1
3920,4124.0_1_A2,,D,IDYLWYLDE,81-83 ST & 88-90 AVE,53.52360512,-113.4545367,0.1049537037,12d 06:00:00,12d 14:45:00,1,neighbourhood,4124.0_1,12.0,A2,1
3921,4376_0_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,7d 06:00:00,7d 14:45:00,1,neighbourhood,4376_1,7.0,A2,1
3924,4376_1_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,7d 06:00:00,7d 14:45:00,1,neighbourhood,4376_1,7.0,A2,1
3927,4376_2_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,7d 06:00:00,7d 14:45:00,1,neighbourhood,4376_1,7.0,A2,1
3930,1903_0_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,12d 06:00:00,12d 14:45:00,1,neighbourhood,1903_1,12.0,A2,1
3933,1903_1_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,12d 06:00:00,12d 14:45:00,1,neighbourhood,1903_1,12.0,A2,1
3936,1903_2_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,12d 06:00:00,12d 14:45:00,1,neighbourhood,1903_1,12.0,A2,1
3939,1193.0_1_A2,,D,DAVIES INDUSTRIAL WEST,WAGNER ROAD - 86 ST,53.49922599,-113.4525547,0.1264236111,13d 06:00:00,13d 14:45:00,1,neighbourhood,1193.0_1,13.0,A2,1
3940,1938_0_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,12d 06:00:00,12d 14:45:00,1,neighbourhood,1938_1,12.0,A2,1
3943,1938_1_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,12d 06:00:00,12d 14:45:00,1,neighbourhood,1938_1,12.0,A2,1
3946,1938_2_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,12d 06:00:00,12d 14:45:00,1,neighbourhood,1938_1,12.0,A2,1
3949,1938_3_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,12d 06:00:00,12d 14:45:00,1,neighbourhood,1938_1,12.0,A2,1
3952,2157_0_1_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2157_1,,A2,1
3953,2157_1_1_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2157_1,,A2,1
3954,2157_2_1_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2157_1,,A2,1
3955,312.0_1_A2,,D,Brookside,51 AVE-142 ST,53.48748589,-113.5659146,0.0025,5d 06:00:00,13d 14:45:00,1,neighbourhood,312.0_1,,A2,1
3956,466_0_1_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,11d 06:00:00,11d 14:45:00,1,neighbourhood,466_1,,A2,1
3957,466_1_1_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,11d 06:00:00,11d 14:45:00,1,neighbourhood,466_1,,A2,1
3958,466_2_1_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,11d 06:00:00,11d 14:45:00,1,neighbourhood,466_1,,A2,1
3959,827.0_1_A2,,D,Garneau,80 AVE-112 ST,53.51638268,-113.5217269,0.0802777778,13d 06:00:00,13d 14:45:00,1,neighbourhood,827.0_1,13.0,A2,1
3960,1021.0_1_A2,,D,Allendale,63 AVE-106 ST,53.50132503,-113.5031567,0.0879166667,13d 06:00:00,13d 14:45:00,1,neighbourhood,1021.0_1,13.0,A2,1
3961,1151.0_1_A2,,D,Parkallen,65 AVE-111 ST,53.50271269,-113.5182882,0.1279166667,12d 06:00:00,12d 14:45:00,1,neighbourhood,1151.0_1,12.0,A2,1
3962,1240.0_1_A2,,D,Brookside,47 AVE-141 ST,53.48467129,-113.563798,0.0041666667,5d 06:00:00,13d 14:45:00,1,neighbourhood,1240.0_1,,A2,1
3963,1366.0_1_A2,,D,McKernan,79 AVE - 115 ST,53.51515315,-113.5301038,0.05125,13d 06:00:00,13d 14:45:00,1,neighbourhood,1366.0_1,13.0,A2,1
3964,1394.0_1_A2,,D,Brookside,60 AVE-143A ST,53.49795571,-113.5683269,0.0077777778,5d 06:00:00,13d 14:45:00,1,neighbourhood,1394.0_1,,A2,1
3965,1492.0_1_A2,,D,Queen Alexanda,80 AVE-108 ST,53.51662569,-113.5106323,0.0131944444,13d 06:00:00,13d 14:45:00,1,neighbourhood,1492.0_1,13.0,A2,1
3966,1506.0_1_A2,,D,McKernan,76 AVE-112 ST,53.51153414,-113.5192708,0.0579166667,13d 06:00:00,13d 14:45:00,1,neighbourhood,1506.0_1,13.0,A2,1
3967,1514.0_1_A2,,D,Pleasantview,57-59 AVE-108 ST,53.49465765,-113.5106175,0.0763888889,12d 06:00:00,12d 14:45:00,1,neighbourhood,1514.0_1,12.0,A2,1
3968,1531.0_1_A2,,D,Blue Quill Estates,28 AVE-119 ST,53.45726571,-113.5383559,0.1319444444,12d 06:00:00,12d 14:45:00,1,neighbourhood,1531.0_1,12.0,A2,1
3969,1566.0_1_A2,,D,Skyrattler,SADDLEBACK ROAD-114 ST,53.45079412,-113.5230802,0.0354166667,12d 06:00:00,12d 14:45:00,1,neighbourhood,1566.0_1,12.0,A2,1
3970,1590.0_1_A2,,D,RiverValley Walterdale,WALTERDALE ROAD-105 ST,53.52814906,-113.5052596,0.1101388889,13d 06:00:00,13d 14:45:00,1,neighbourhood,1590.0_1,13.0,A2,1
3971,1720.0_1_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.0316666667,12d 06:00:00,12d 14:45:00,1,neighbourhood,1720.0_1,12.0,A2,1
3972,1791.0_1_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.02,13d 06:00:00,13d 14:45:00,1,neighbourhood,1791.0_1,13.0,A2,1
3973,1866.0_1_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.07375,13d 06:00:00,13d 14:45:00,1,neighbourhood,1866.0_1,13.0,A2,1
3974,1886.0_1_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.0666087963,9d 06:00:00,9d 14:45:00,1,roadway,1886.0_1,9.0,A2,10
3975,1893_0_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3977,1893_1_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3979,1893_2_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3981,1893_3_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3983,1893_4_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3985,1893_5_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3987,1893_6_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,12d 06:00:00,12d 14:45:00,1,neighbourhood,1893_1,12.0,A1,1
3989,2082_0_1_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,8d 06:00:00,8d 14:45:00,1,neighbourhood,2082_1,,A2,1
3990,2082_1_1_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,8d 06:00:00,8d 14:45:00,1,neighbourhood,2082_1,,A2,1
3991,2082_2_1_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,8d 06:00:00,8d 14:45:00,1,neighbourhood,2082_1,,A2,1
3992,2088.0_1_A2,,D,Duggan,111 ST-34 to 40 AVE,53.47052086,-113.5159609,0.0572337963,8d 06:00:00,8d 14:45:00,1,roadway,2088.0_1,8.0,A2,1
3993,2150.0_1_A2,,D,Twin Brooks,BLACKMUD CREEK-RUNNING CREEK LANE,53.44025147,-113.5135576,0.0047222222,12d 06:00:00,12d 14:45:00,1,neighbourhood,2150.0_1,12.0,A2,1
3994,2174_0_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2174_1,11.0,A2,1
3997,2174_1_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2174_1,11.0,A2,1
4000,2174_2_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,11d 06:00:00,11d 14:45:00,1,neighbourhood,2174_1,11.0,A2,1
4003,2190.0_1_A2,,D,Grandview Heights,63 AVE-126 ST,53.49914418,-113.5450879,0.1472222222,13d 06:00:00,13d 14:45:00,1,neighbourhood,2190.0_1,13.0,A2,1
4004,2191.0_1_A2,,D,Lansdowne,51 AVE-124 ST,53.48661841,-113.5440894,0.1141666667,13d 06:00:00,13d 14:45:00,1,neighbourhood,2191.0_1,13.0,A2,1
4005,2196.0_1_A2,,D,Ramsey Heights,44 AVE-RIVERBEND ROAD,53.48198664,-113.5820029,0.1555555556,12d 06:00:00,12d 14:45:00,1,neighbourhood,2196.0_1,12.0,A2,1
4006,2249_0_1_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,8d 06:00:00,8d 14:45:00,1,neighbourhood,2249_1,,A2,1
4007,2249_1_1_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,8d 06:00:00,8d 14:45:00,1,neighbourhood,2249_1,,A2,1
4008,2249_2_1_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,8d 06:00:00,8d 14:45:00,1,neighbourhood,2249_1,,A2,1
4009,2260_0_1_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,10d 06:00:00,10d 14:45:00,1,neighbourhood,2260_1,,A2,1
4010,2260_1_1_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,10d 06:00:00,10d 14:45:00,1,neighbourhood,2260_1,,A2,1
4011,2260_2_1_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,10d 06:00:00,10d 14:45:00,1,neighbourhood,2260_1,,A2,1
4012,2366.0_1_A2,,D,Brookside,60 AVE - 142 ST,53.49819625,-113.56505722,0.0022222222,5d 06:00:00,13d 14:45:00,1,neighbourhood,2366.0_1,,A2,1
4013,2382.0_1_A2,,D,Twin Brooks,12 AVE & 113 ST,53.44258142,-113.5275563,0.0888888889,12d 06:00:00,12d 14:45:00,1,neighbourhood,2382.0_1,12.0,A2,1
4014,2406.0_1_A2,,D,Brookside,46 AVE-140-142 ST,53.48328608,-113.5624498,0.0626388889,12d 06:00:00,12d 14:45:00,1,neighbourhood,2406.0_1,12.0,A2,1
4015,2434_0_1_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,10d 06:00:00,10d 14:45:00,1,neighbourhood,2434_1,,A1,1
4016,2434_1_1_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,10d 06:00:00,10d 14:45:00,1,neighbourhood,2434_1,,A1,1
4017,2434_2_1_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,10d 06:00:00,10d 14:45:00,1,neighbourhood,2434_1,,A1,1
4018,2460.0_1_A2,,D,Queen Alexanda,73 AVE-105A ST,53.50885546,-113.5016621,0.0208333333,12d 06:00:00,12d 14:45:00,1,neighbourhood,2460.0_1,12.0,A2,1
4019,2472.0_1_A2,,D,Lendrum Place,54 AVE-113A ST,53.49282801,-113.5238408,0.1389467593,12d 06:00:00,12d 14:45:00,1,neighbourhood,2472.0_1,12.0,A2,1
4020,2473.0_1_A2,,D,Empire Park,46 AVE-106 ST,53.4839836,-113.502906,0.0918055556,13d 06:00:00,13d 14:45:00,1,neighbourhood,2473.0_1,13.0,A2,1
4021,2474_0_1_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,8d 06:00:00,8d 14:45:00,1,neighbourhood,2474_1,,A2,1
4022,2474_1_1_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,8d 06:00:00,8d 14:45:00,1,neighbourhood,2474_1,,A2,1
4023,2474_2_1_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,8d 06:00:00,8d 14:45:00,1,neighbourhood,2474_1,,A2,1
4024,2475.0_1_A2,,D,McKernan,74 AVE-113 ST,53.5103273,-113.5249039,0.04125,12d 06:00:00,12d 14:45:00,1,neighbourhood,2475.0_1,12.0,A2,1
4025,2478.0_1_A2,,D,Royal Gardens,40 AVE-117 ST,53.47772887,-113.5337038,0.0483333333,12d 06:00:00,12d 14:45:00,1,neighbourhood,2478.0_1,12.0,A2,1
4026,2479.0_1_A2,,D,Royal Gardens,40 AVE-119 ST,53.47846112,-113.5376293,0.0569444444,12d 06:00:00,12d 14:45:00,1,neighbourhood,2479.0_1,12.0,A2,1
4027,2481.0_1_A2,,D,Belgravia,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,53.51578395,-113.5376202,0.0680555556,13d 06:00:00,13d 14:45:00,1,neighbourhood,2481.0_1,13.0,A2,1
4028,2506_0_1_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,8d 06:00:00,8d 14:45:00,1,neighbourhood,2506_1,,A2,1
4029,2506_1_1_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,8d 06:00:00,8d 14:45:00,1,neighbourhood,2506_1,,A2,1
4030,2506_2_1_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,8d 06:00:00,8d 14:45:00,1,neighbourhood,2506_1,,A2,1
4031,2563_0_1_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,10d 06:00:00,10d 14:45:00,1,neighbourhood,2563_1,,A2,1
4032,2563_1_1_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,10d 06:00:00,10d 14:45:00,1,neighbourhood,2563_1,,A2,1
4033,2563_2_1_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,10d 06:00:00,10d 14:45:00,1,neighbourhood,2563_1,,A2,1
4034,2608.0_1_A2,,D,Brookside,51 AVE-142 ST,53.48776185,-113.5636818,0.0375,12d 06:00:00,12d 14:45:00,1,neighbourhood,2608.0_1,12.0,A2,1
4035,2812.0_1_A2,,D,Windsor Park,88 AVE-118 ST,53.52423438,-113.5359884,0.0781944444,13d 06:00:00,13d 14:45:00,1,neighbourhood,2812.0_1,13.0,A2,1
4036,2842_0_1_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,9d 06:00:00,9d 14:45:00,1,neighbourhood,2842_1,,A2,10
4037,2842_1_1_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,9d 06:00:00,9d 14:45:00,1,neighbourhood,2842_1,,A2,10
4038,2842_2_1_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,9d 06:00:00,9d 14:45:00,1,neighbourhood,2842_1,,A2,10
4039,2854.0_1_A2,,D,Queen Alexanda,78 AVE-107 ST,53.51359696,-113.5049073,0.0723611111,13d 06:00:00,13d 14:45:00,1,neighbourhood,2854.0_1,13.0,A2,1
4040,2859.0_1_A2,,D,Allendale,62 AVE-106A ST,53.49963223,-113.5060312,0.0226388889,13d 06:00:00,13d 14:45:00,1,neighbourhood,2859.0_1,13.0,A2,1
4041,2871_0_1_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,10d 06:00:00,10d 14:45:00,1,neighbourhood,2871_1,,A2,1
4042,2871_1_1_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,10d 06:00:00,10d 14:45:00,1,neighbourhood,2871_1,,A2,1
4043,2871_2_1_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,10d 06:00:00,10d 14:45:00,1,neighbourhood,2871_1,,A2,1
4044,2920.0_1_A2,,D,Steinhauer,32A AVE-106 ST,53.46388565,-113.5056304,0.125,13d 06:00:00,13d 14:45:00,1,neighbourhood,2920.0_1,13.0,A2,1
4045,2978.0_1_A2,,D,Malmo Plains,48 AVE-115 ST,53.48440534,-113.5305618,0.1286111111,12d 06:00:00,12d 14:45:00,1,neighbourhood,2978.0_1,12.0,A2,1
4046,2988.0_1_A2,,D,Parkallen,61 AVE-109-113 ST,53.49858577,-113.5158266,0.0672222222,12d 06:00:00,12d 14:45:00,1,neighbourhood,2988.0_1,12.0,A2,1
4047,2992.0_1_A2,,D,Lendrum Place,51 AVE-114 ST,53.48911263,-113.5223643,0.1388888889,12d 06:00:00,12d 14:45:00,1,neighbourhood,2992.0_1,12.0,A2,1
4048,3070.0_1_A2,,D,Queen Alexanda,76 AVE-106 ST,53.5127943,-113.5022969,0.04625,12d 06:00:00,12d 14:45:00,1,neighbourhood,3070.0_1,12.0,A2,1
4049,3191.0_1_A2,,D,Brookside,144 ST-46-52 AVE,53.4856364,-113.5692627,0.05375,12d 06:00:00,12d 14:45:00,1,neighbourhood,3191.0_1,12.0,A2,1
