,Id,Level,address,cluster,day,end-time,index,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration,start-time,type
3885,991890_2_1_A1,A1,7000 143 Street NW,,10.0,10d 14:45:00,,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_1,neighbourhood,3.5261111112,10d 06:00:00,D
3886,991890_3_1_A1,A1,7000 143 Street NW,,10.0,10d 14:45:00,,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_1,neighbourhood,3.5261111112,10d 06:00:00,D
3887,991890_4_1_A1,A1,7000 143 Street NW,,10.0,10d 14:45:00,,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_1,neighbourhood,3.5261111112,10d 06:00:00,D
3888,991890_5_1_A1,A1,7000 143 Street NW,,10.0,10d 14:45:00,,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_1,neighbourhood,3.5261111112,10d 06:00:00,D
3889,1991.0_2_A2,A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,19.0,19d 14:45:00,,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1,1,1991.0_2,neighbourhood,1.6233333336,19d 06:00:00,D
3890,2390.0_2_A1,A1,9626 9sA Street NW,,20.0,20d 14:45:00,,,53.53603562,-113.47804280000001,CLOVERDALE,1,1,2390.0_2,neighbourhood,4.0000000008,20d 06:00:00,D
3891,2412.0_2_A2,A2,86 AVE-101 ST,,20.0,20d 14:45:00,,,53.52130133,-113.49340179999999,STRATHCONA,1,1,2412.0_2,neighbourhood,0.2899999992,20d 06:00:00,D
3892,2459.0_2_A2,A2,66 AVE-88 ST,,19.0,19d 14:45:00,,,53.50201544,-113.46585479999999,MILL CREEK RAVINE SOUTH,1,1,2459.0_2,neighbourhood,0.7999999992000001,19d 06:00:00,D
3893,2477_0_2_A1,A1,10955 50 Street NW,,18.0,18d 14:45:00,,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_2,neighbourhood,1.5147916656000002,18d 06:00:00,D
3894,2477_1_2_A1,A1,10955 50 Street NW,,18.0,18d 14:45:00,,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_2,neighbourhood,1.5147916656000002,18d 06:00:00,D
3895,2477_2_2_A1,A1,10955 50 Street NW,,18.0,18d 14:45:00,,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_2,neighbourhood,1.5147916656000002,18d 06:00:00,D
3896,2477_3_2_A1,A1,10955 50 Street NW,,18.0,18d 14:45:00,,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,1,2477_2,neighbourhood,1.5147916656000002,18d 06:00:00,D
3897,2970_0_2_A1,A1,50 ST-44 AVE,,18.0,18d 14:45:00,,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_2,neighbourhood,2.7554629632000003,18d 06:00:00,D
3898,2970_1_2_A1,A1,50 ST-44 AVE,,18.0,18d 14:45:00,,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_2,neighbourhood,2.7554629632000003,18d 06:00:00,D
3899,2970_2_2_A1,A1,50 ST-44 AVE,,18.0,18d 14:45:00,,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1,1,2970_2,neighbourhood,2.7554629632000003,18d 06:00:00,D
3900,3121.0_2_A1,A1,106 AVE & 43 ST,,20.0,20d 14:45:00,,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1,1,3121.0_2,neighbourhood,0.23333333280000002,20d 06:00:00,D
3901,3402.0_2_A2,A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,20.0,20d 14:45:00,,,53.45767318,-113.4449076,MILL WOODS PARK,1,1,3402.0_2,neighbourhood,3.0019444440000003,20d 06:00:00,D
3902,4282.0_2_A1,A1,93 ST & 82 AVE,,20.0,20d 14:45:00,,,53.51772153,-113.47095459999998,MILL CREEK RAVINE SOUTH,1,1,4282.0_2,neighbourhood,0.18333333359999998,20d 06:00:00,D
3903,4394_0_2_A2,A2,WS 75 ST: 83 - 90 AVE,,,18d 14:45:00,,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_2,neighbourhood,1.7333333327999998,18d 06:00:00,D
3904,4394_1_2_A2,A2,WS 75 ST: 83 - 90 AVE,,,18d 14:45:00,,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_2,neighbourhood,1.7333333327999998,18d 06:00:00,D
3905,4394_2_2_A2,A2,WS 75 ST: 83 - 90 AVE,,,18d 14:45:00,,,53.52195602,-113.4432593,IDYLWYLDE,1,1,4394_2,neighbourhood,1.7333333327999998,18d 06:00:00,D
3906,4521.0_2_A1,A1,80 AVE & 91 ST,,20.0,20d 14:45:00,,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1,1,4521.0_2,neighbourhood,1.3666666656,20d 06:00:00,D
3907,4179.0_2_A2,A2,95 AVE-AUSTIN OBRIEN ROAD,,19.0,19d 14:45:00,,,53.53580303,-113.4249695,OTTEWELL,1,1,4179.0_2,neighbourhood,0.6086111112,19d 06:00:00,D
3908,4124.0_2_A2,A2,81-83 ST & 88-90 AVE,,19.0,19d 14:45:00,,,53.52360512,-113.4545367,IDYLWYLDE,1,1,4124.0_2,neighbourhood,2.5188888888,19d 06:00:00,D
3909,4376_0_2_A2,A2,84 ST-105 AVE,,19.0,19d 14:45:00,,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.9779629639999998,19d 06:00:00,D
3910,4376_1_2_A2,A2,84 ST-105 AVE,,19.0,19d 14:45:00,,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.9779629639999998,19d 06:00:00,D
3911,4376_2_2_A2,A2,84 ST-105 AVE,,19.0,19d 14:45:00,,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.9779629639999998,19d 06:00:00,D
3912,1903_0_2_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19.0,19d 14:45:00,,,53.45575162,-113.44027790000001,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407415999997,19d 06:00:00,D
3913,1903_1_2_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19.0,19d 14:45:00,,,53.45575162,-113.44027790000001,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407415999997,19d 06:00:00,D
3914,1903_2_2_A2,A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19.0,19d 14:45:00,,,53.45575162,-113.44027790000001,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407415999997,19d 06:00:00,D
3915,1193.0_2_A2,A2,WAGNER ROAD - 86 ST,,17.0,17d 14:45:00,,,53.49922599,-113.45255470000001,DAVIES INDUSTRIAL WEST,1,1,1193.0_2,neighbourhood,3.0341666664,17d 06:00:00,D
3916,1938_0_2_A2,A2,43 to 45 AVE-111 to 114 ST,,19.0,19d 14:45:00,,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D
3917,1938_1_2_A2,A2,43 to 45 AVE-111 to 114 ST,,19.0,19d 14:45:00,,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D
3918,1938_2_2_A2,A2,43 to 45 AVE-111 to 114 ST,,19.0,19d 14:45:00,,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D
3919,1938_3_2_A2,A2,43 to 45 AVE-111 to 114 ST,,19.0,19d 14:45:00,,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D
3920,2157_0_2_A2,A2,9100 Walterdale Hill NW,,,17d 14:45:00,,,53.52669682,-113.50841170000001,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D
3921,2157_1_2_A2,A2,9100 Walterdale Hill NW,,,17d 14:45:00,,,53.52669682,-113.50841170000001,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D
3922,2157_2_2_A2,A2,9100 Walterdale Hill NW,,,17d 14:45:00,,,53.52669682,-113.50841170000001,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D
3924,466_0_2_A2,A2,113 ST-61 to 72 AVE,,,16d 14:45:00,,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D
3925,466_1_2_A2,A2,113 ST-61 to 72 AVE,,,16d 14:45:00,,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D
3926,466_2_2_A2,A2,113 ST-61 to 72 AVE,,,16d 14:45:00,,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D
3927,827.0_2_A2,A2,80 AVE-112 ST,,19.0,19d 14:45:00,,,53.51638268,-113.5217269,Garneau,1,1,827.0_2,neighbourhood,1.9266666672000001,19d 06:00:00,D
3928,1021.0_2_A2,A2,63 AVE-106 ST,,19.0,19d 14:45:00,,,53.50132503,-113.5031567,Allendale,1,1,1021.0_2,neighbourhood,2.1100000008,19d 06:00:00,D
3929,1151.0_2_A2,A2,65 AVE-111 ST,,20.0,20d 14:45:00,,,53.50271269,-113.5182882,Parkallen,1,1,1151.0_2,neighbourhood,3.0700000007999995,20d 06:00:00,D
3931,1366.0_2_A2,A2,79 AVE - 115 ST,,19.0,19d 14:45:00,,,53.51515315,-113.53010379999999,McKernan,1,1,1366.0_2,neighbourhood,1.23,19d 06:00:00,D
3932,1394.0_2_A2,A2,60 AVE-143A ST,,,20d 14:45:00,,,53.49795571,-113.5683269,Brookside,1,1,1394.0_2,neighbourhood,0.1866666672,10d 06:00:00,D
3933,1492.0_2_A2,A2,80 AVE-108 ST,,19.0,19d 14:45:00,,,53.51662569,-113.51063229999998,Queen Alexanda,1,1,1492.0_2,neighbourhood,0.3166666656,19d 06:00:00,D
3934,1506.0_2_A2,A2,76 AVE-112 ST,,20.0,20d 14:45:00,,,53.51153414,-113.51927079999999,McKernan,1,1,1506.0_2,neighbourhood,1.3900000008,20d 06:00:00,D
3935,1514.0_2_A2,A2,57-59 AVE-108 ST,,20.0,20d 14:45:00,,,53.49465765,-113.51061750000001,Pleasantview,1,1,1514.0_2,neighbourhood,1.8333333335999997,20d 06:00:00,D
3936,1531.0_2_A2,A2,28 AVE-119 ST,,19.0,19d 14:45:00,,,53.45726571,-113.53835590000001,Blue Quill Estates,1,1,1531.0_2,neighbourhood,3.1666666656,19d 06:00:00,D
3937,1566.0_2_A2,A2,SADDLEBACK ROAD-114 ST,,19.0,19d 14:45:00,,,53.45079412,-113.52308020000001,Skyrattler,1,1,1566.0_2,neighbourhood,0.8500000008,19d 06:00:00,D
3938,1590.0_2_A2,A2,WALTERDALE ROAD-105 ST,,20.0,20d 14:45:00,,,53.52814906,-113.50525959999999,RiverValley Walterdale,1,1,1590.0_2,neighbourhood,2.6433333336000002,20d 06:00:00,D
3939,1720.0_2_A2,A2,47 AVE-144 ST,,19.0,19d 14:45:00,,,53.48557887,-113.5685092,Brookside,1,1,1720.0_2,neighbourhood,0.7600000008,19d 06:00:00,D
3940,1791.0_2_A2,A2,UNIVERSITY AVE-87 AVE,,19.0,19d 14:45:00,,,53.52004776,-113.53872949999999,Windsor Park,1,1,1791.0_2,neighbourhood,0.48,19d 06:00:00,D
3941,1866.0_2_A2,A2,10510-48 AVE,,20.0,20d 14:45:00,,,53.48692327,-113.5010953,Empire Park,1,1,1866.0_2,neighbourhood,1.77,20d 06:00:00,D
3942,1886.0_2_A2,A2,111 ST-29A to 34 AVE,,15.0,15d 14:45:00,,,53.46393533,-113.51567309999999,Steinhauer,1,1,1886.0_2,roadway,1.5986111111999999,15d 06:00:00,D
3943,1893_0_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3944,1893_1_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3945,1893_2_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3946,1893_3_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3947,1893_4_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3948,1893_5_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3949,1893_6_2_A1,A1,9330 Groat Road NW,,19.0,19d 14:45:00,,,53.52760479999999,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D
3950,2082_0_2_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.7399999999999998,16d 06:00:00,D
3951,2082_1_2_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.7399999999999998,16d 06:00:00,D
3952,2082_2_2_A2,A2,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.7399999999999998,16d 06:00:00,D
3953,2088.0_2_A2,A2,111 ST-34 to 40 AVE,,16.0,16d 14:45:00,,,53.47052086,-113.51596090000001,Duggan,1,1,2088.0_2,roadway,1.3736111112,16d 06:00:00,D
3955,2174_0_2_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18.0,18d 14:45:00,,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D
3956,2174_1_2_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18.0,18d 14:45:00,,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D
3957,2174_2_2_A2,A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18.0,18d 14:45:00,,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D
3958,2190.0_2_A2,A2,63 AVE-126 ST,,20.0,20d 14:45:00,,,53.49914418,-113.5450879,Grandview Heights,1,1,2190.0_2,neighbourhood,3.5333333328,20d 06:00:00,D
3959,2191.0_2_A2,A2,51 AVE-124 ST,,19.0,19d 14:45:00,,,53.48661841,-113.5440894,Lansdowne,1,1,2191.0_2,neighbourhood,2.7400000008000003,19d 06:00:00,D
3960,2196.0_2_A2,A2,44 AVE-RIVERBEND ROAD,,19.0,19d 14:45:00,,,53.48198664,-113.5820029,Ramsey Heights,1,1,2196.0_2,neighbourhood,3.7333333344,19d 06:00:00,D
3961,2249_0_2_A2,A2,60 AVE-106 ST,,,15d 14:45:00,,,53.49497705,-113.50207069999999,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D
3962,2249_1_2_A2,A2,60 AVE-106 ST,,,15d 14:45:00,,,53.49497705,-113.50207069999999,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D
3963,2249_2_2_A2,A2,60 AVE-106 ST,,,15d 14:45:00,,,53.49497705,-113.50207069999999,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D
3964,2260_0_2_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,,53.5336275,-113.48569979999999,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D
3965,2260_1_2_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,,53.5336275,-113.48569979999999,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D
3966,2260_2_2_A2,A2,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,,53.5336275,-113.48569979999999,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D
3968,2382.0_2_A2,A2,12 AVE & 113 ST,,20.0,20d 14:45:00,,,53.44258142,-113.52755630000001,Twin Brooks,1,1,2382.0_2,neighbourhood,2.1333333336,20d 06:00:00,D
3969,2406.0_2_A2,A2,46 AVE-140-142 ST,,19.0,19d 14:45:00,,,53.48328608,-113.5624498,Brookside,1,1,2406.0_2,neighbourhood,1.5033333335999999,19d 06:00:00,D
3970,2434_0_2_A1,A1,104-105A ST-70-76 AVE,,,17d 14:45:00,,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.6744444440000001,17d 06:00:00,D
3971,2434_1_2_A1,A1,104-105A ST-70-76 AVE,,,17d 14:45:00,,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.6744444440000001,17d 06:00:00,D
3972,2434_2_2_A1,A1,104-105A ST-70-76 AVE,,,17d 14:45:00,,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.6744444440000001,17d 06:00:00,D
3973,2460.0_2_A2,A2,73 AVE-105A ST,,19.0,19d 14:45:00,,,53.50885546,-113.5016621,Queen Alexanda,1,1,2460.0_2,neighbourhood,0.4999999992,19d 06:00:00,D
3974,2472.0_2_A2,A2,54 AVE-113A ST,,20.0,20d 14:45:00,,,53.49282801,-113.5238408,Lendrum Place,1,1,2472.0_2,neighbourhood,3.3347222232,20d 06:00:00,D
3975,2473.0_2_A2,A2,46 AVE-106 ST,,20.0,20d 14:45:00,,,53.4839836,-113.50290600000001,Empire Park,1,1,2473.0_2,neighbourhood,2.2033333344,20d 06:00:00,D
3976,2474_0_2_A2,A2,51 AVE-107 ST,,,15d 14:45:00,,,53.48622953,-113.50945540000001,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D
3977,2474_1_2_A2,A2,51 AVE-107 ST,,,15d 14:45:00,,,53.48622953,-113.50945540000001,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D
3978,2474_2_2_A2,A2,51 AVE-107 ST,,,15d 14:45:00,,,53.48622953,-113.50945540000001,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D
3979,2475.0_2_A2,A2,74 AVE-113 ST,,20.0,20d 14:45:00,,,53.51032729999999,-113.52490390000001,McKernan,1,1,2475.0_2,neighbourhood,0.99,20d 06:00:00,D
3980,2478.0_2_A2,A2,40 AVE-117 ST,,19.0,19d 14:45:00,,,53.47772887,-113.5337038,Royal Gardens,1,1,2478.0_2,neighbourhood,1.1599999992,19d 06:00:00,D
3981,2479.0_2_A2,A2,40 AVE-119 ST,,20.0,20d 14:45:00,,,53.47846112,-113.5376293,Royal Gardens,1,1,2479.0_2,neighbourhood,1.3666666656,20d 06:00:00,D
3982,2481.0_2_A2,A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,19.0,19d 14:45:00,,,53.51578395,-113.5376202,Belgravia,1,1,2481.0_2,neighbourhood,1.6333333344,19d 06:00:00,D
3983,2506_0_2_A2,A2,40 AVE-106 ST,,,15d 14:45:00,,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552000003,15d 06:00:00,D
3984,2506_1_2_A2,A2,40 AVE-106 ST,,,15d 14:45:00,,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552000003,15d 06:00:00,D
3985,2506_2_2_A2,A2,40 AVE-106 ST,,,15d 14:45:00,,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552000003,15d 06:00:00,D
3986,2563_0_2_A2,A2,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,,53.533306700000004,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D
3987,2563_1_2_A2,A2,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,,53.533306700000004,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D
3988,2563_2_2_A2,A2,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,,53.533306700000004,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D
3989,2608.0_2_A2,A2,51 AVE-142 ST,,19.0,19d 14:45:00,,,53.48776185,-113.5636818,Brookside,1,1,2608.0_2,neighbourhood,0.8999999999999999,19d 06:00:00,D
3990,2812.0_2_A2,A2,88 AVE-118 ST,,19.0,19d 14:45:00,,,53.52423438,-113.53598840000001,Windsor Park,1,1,2812.0_2,neighbourhood,1.8766666656000002,19d 06:00:00,D
3991,2842_0_2_A2,A2,37B AVE-114 ST,,,17d 14:45:00,,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D
3992,2842_1_2_A2,A2,37B AVE-114 ST,,,17d 14:45:00,,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D
3993,2842_2_2_A2,A2,37B AVE-114 ST,,,17d 14:45:00,,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D
3994,2854.0_2_A2,A2,78 AVE-107 ST,,19.0,19d 14:45:00,,,53.51359696,-113.50490729999999,Queen Alexanda,1,1,2854.0_2,neighbourhood,1.7366666664000001,19d 06:00:00,D
3995,2859.0_2_A2,A2,62 AVE-106A ST,,19.0,19d 14:45:00,,,53.49963223,-113.5060312,Allendale,1,1,2859.0_2,neighbourhood,0.5433333336,19d 06:00:00,D
3996,2871_0_2_A2,A2,36A AVE-106 ST,,,18d 14:45:00,,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D
3997,2871_1_2_A2,A2,36A AVE-106 ST,,,18d 14:45:00,,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D
3998,2871_2_2_A2,A2,36A AVE-106 ST,,,18d 14:45:00,,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D
3999,2920.0_2_A2,A2,32A AVE-106 ST,,19.0,19d 14:45:00,,,53.46388565,-113.5056304,Steinhauer,1,1,2920.0_2,neighbourhood,3.0,19d 06:00:00,D
4000,2978.0_2_A2,A2,48 AVE-115 ST,,20.0,20d 14:45:00,,,53.48440534,-113.5305618,Malmo Plains,1,1,2978.0_2,neighbourhood,3.0866666663999993,20d 06:00:00,D
4001,2988.0_2_A2,A2,61 AVE-109-113 ST,,20.0,20d 14:45:00,,,53.49858577,-113.51582659999998,Parkallen,1,1,2988.0_2,neighbourhood,1.6133333328,20d 06:00:00,D
4002,2992.0_2_A2,A2,51 AVE-114 ST,,20.0,20d 14:45:00,,,53.48911263,-113.52236429999999,Lendrum Place,1,1,2992.0_2,neighbourhood,3.3333333336,20d 06:00:00,D
4003,3070.0_2_A2,A2,76 AVE-106 ST,,20.0,20d 14:45:00,,,53.512794299999996,-113.5022969,Queen Alexanda,1,1,3070.0_2,neighbourhood,1.1099999999999999,20d 06:00:00,D
4004,3191.0_2_A2,A2,144 ST-46-52 AVE,,19.0,19d 14:45:00,,,53.4856364,-113.56926270000001,Brookside,1,1,3191.0_2,neighbourhood,1.29,19d 06:00:00,D
4005,3267.0_2_A2,A2,68 AVE-111 ST,,20.0,20d 14:45:00,,,53.50398302,-113.51786200000001,Parkallen,1,1,3267.0_2,neighbourhood,1.4466666672000001,20d 06:00:00,D
4006,3342_0_2_A2,A2,19 - 20A AVE & 109 - 111 ST,,20.0,20d 14:45:00,,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D
4007,3342_1_2_A2,A2,19 - 20A AVE & 109 - 111 ST,,20.0,20d 14:45:00,,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D
4008,3342_2_2_A2,A2,19 - 20A AVE & 109 - 111 ST,,20.0,20d 14:45:00,,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D
4009,3343.0_2_A2,A2,76 AVE-114 ST,,20.0,20d 14:45:00,,,53.5132627,-113.52350630000001,McKernan,1,1,3343.0_2,neighbourhood,1.8866666664,20d 06:00:00,D
4010,3344_0_2_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,,53.50972814,-113.53144280000001,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D
4011,3344_1_2_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,,53.50972814,-113.53144280000001,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D
4012,3344_2_2_A2,A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,,53.50972814,-113.53144280000001,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D
4013,3468.0_2_A2,A2,19 AVE-105 ST,,,20d 14:45:00,,,53.44972772,-113.5037655,Keheewin,1,1,3468.0_2,neighbourhood,1.8333333335999997,10d 06:00:00,D
4014,3479.0_2_A2,A2,87 AVE-EMILY MURPHY PK RD (116 ST),,19.0,19d 14:45:00,,,53.52798225,-113.5385165,Windsor Park,1,1,3479.0_2,neighbourhood,3.0,19d 06:00:00,D
4015,3545.0_2_A2,A2,31 AVE-113 ST,,20.0,20d 14:45:00,,,53.46205326,-113.5278072,Sweet Grass,1,1,3545.0_2,neighbourhood,3.3199999992,20d 06:00:00,D
4016,3560_0_2_A2,A2,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,,53.47425949,-113.54067930000001,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D
4017,3560_1_2_A2,A2,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,,53.47425949,-113.54067930000001,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D
4018,3560_2_2_A2,A2,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,,53.47425949,-113.54067930000001,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D
4019,3568_0_2_A2,A2,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,,53.53059425,-113.53925590000001,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D
4020,3568_1_2_A2,A2,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,,53.53059425,-113.53925590000001,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D
4021,3568_2_2_A2,A2,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,,53.53059425,-113.53925590000001,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D
